X,Y,Z
-73.775349,5.164491,83.41
-73.786843,5.138807,113.67
-73.778148,5.170934,50.24
-73.767231,5.170902,58.06
-73.791611,5.149219,88.55
-73.763902,5.169787,112.33
-73.762432,5.162626,99.12
-73.774794,5.139146,114.17
-73.773954,5.145527,108.60
-73.779009,5.137797,25.70
-73.794919,5.145739,64.95
-73.762723,5.157542,49.02
-73.774150,5.152171,95.61
-73.777891,5.161829,59.22
-73.795551,5.146216,99.52
-73.788242,5.169929,103.91
-73.769198,5.171811,105.49
-73.789880,5.154857,129.27
-73.772569,5.139703,125.21
-73.763856,5.160757,84.90
-73.793770,5.137829,42.34
-73.774605,5.171994,51.48
-73.789277,5.172108,60.78
-73.765517,5.160720,86.62
-73.790221,5.142706,90.93
-73.774194,5.160641,90.18
-73.786520,5.160534,47.33
-73.788396,5.146595,74.20
-73.781155,5.171680,49.94
-73.763600,5.168994,65.41
-73.766536,5.151243,86.09
-73.762307,5.163216,80.41
-73.767116,5.147315,71.32
-73.780727,5.136670,-0.15
-73.792231,5.146936,25.85
-73.792126,5.150188,81.22
-73.774554,5.158690,52.93
-73.796661,5.138574,100.85
-73.781660,5.165875,95.37
-73.788785,5.152167,64.62
-73.780116,5.140371,62.07
-73.770010,5.162150,55.52
-73.790195,5.164707,85.97
-73.785315,5.169983,89.04
-73.763525,5.159555,65.11
-73.766079,5.145023,145.03
-73.780037,5.163391,83.61
-73.771173,5.153015,53.41
-73.788476,5.171488,111.16
-73.777784,5.167969,80.87
-73.796432,5.163852,108.04
-73.785271,5.162130,114.42
-73.796420,5.158988,31.67
-73.771435,5.141957,40.49
-73.781645,5.140657,20.09
-73.795815,5.151571,120.25
-73.770925,5.150690,64.30
-73.771527,5.168434,115.38
-73.768900,5.164933,96.89
-73.795505,5.146428,55.22
-73.788466,5.169239,76.12
-73.784671,5.136519,94.67
-73.767551,5.148825,67.89
-73.784201,5.162453,106.85
-73.762332,5.157795,99.85
-73.797024,5.141876,39.23
-73.771867,5.155051,80.13
-73.783107,5.151974,57.59
-73.781355,5.157654,-2.50
-73.771756,5.167314,50.19
-73.762640,5.141169,145.01
-73.790250,5.158028,139.52
-73.773001,5.147896,32.70
-73.766700,5.146137,79.50
-73.778145,5.171628,139.87
-73.794792,5.160697,87.59
-73.773374,5.145484,67.44
-73.779375,5.164428,65.80
-73.773650,5.145413,57.06
-73.793045,5.154732,68.60
-73.763304,5.155000,60.28
-73.781833,5.159992,76.61
-73.785551,5.145345,86.72
-73.778265,5.149040,64.12
-73.765638,5.170885,45.99
-73.766554,5.159325,32.03
-73.777047,5.146383,29.48
-73.763063,5.152434,70.52
-73.793952,5.136633,115.25
-73.765061,5.136375,44.18
-73.780663,5.165839,33.69
-73.781721,5.154833,92.14
-73.773023,5.159409,65.29
-73.789833,5.145824,89.46
-73.773199,5.146286,85.16
-73.766991,5.161303,87.19
-73.792490,5.150773,107.82
-73.767938,5.161634,53.63
-73.786839,5.169677,-6.12
-73.770852,5.162813,68.29
-73.771905,5.162315,130.22
-73.778340,5.167402,59.13
-73.795754,5.137885,50.89
-73.789708,5.150150,103.69
-73.768460,5.166251,126.01
-73.795065,5.143202,102.08
-73.794046,5.138029,51.07
-73.778730,5.152736,118.81
-73.770400,5.159168,61.81
-73.785258,5.165056,94.80
-73.770640,5.166497,80.84
-73.774202,5.145698,48.88
-73.783062,5.166975,68.25
-73.782926,5.166571,72.92
-73.783648,5.152484,63.50
-73.787692,5.145475,101.69
-73.772576,5.163930,119.07
-73.786474,5.143689,69.36
-73.768433,5.152070,148.54
-73.778545,5.171792,36.48
-73.774591,5.153725,117.11
-73.775863,5.143793,111.52
-73.773279,5.160509,158.32
-73.761699,5.147289,69.30
-73.763601,5.157447,50.10
-73.766006,5.146488,92.11
-73.772992,5.143124,123.68
-73.768218,5.140513,77.05
-73.767723,5.171993,112.58
-73.786916,5.168858,75.64
-73.767598,5.168429,67.88
-73.777997,5.143139,115.41
-73.764505,5.166436,16.57
-73.769397,5.157439,67.38
-73.774153,5.154102,52.40
-73.761941,5.171907,49.66
-73.766172,5.152174,94.89
-73.774348,5.171656,71.20
-73.776250,5.142354,102.51
-73.792048,5.150730,97.72
-73.774275,5.171473,83.13
-73.769963,5.150717,99.33
-73.779499,5.152032,73.15
-73.773210,5.150977,1.51
-73.786749,5.158897,74.40
-73.774795,5.138825,95.36
-73.788773,5.142913,82.59
-73.793285,5.156111,130.75
-73.769849,5.164378,95.26
-73.775205,5.141145,47.39
-73.767698,5.140612,61.02
-73.767783,5.171979,76.10
-73.763743,5.142265,64.38
-73.774591,5.147746,81.23
-73.762070,5.165766,91.03
-73.795467,5.142256,72.24
-73.797232,5.162620,82.52
-73.777630,5.165466,19.37
-73.787057,5.142914,113.82
-73.765093,5.169331,73.61
-73.790067,5.147259,78.49
-73.761179,5.157037,120.22
-73.789001,5.167755,160.54
-73.781752,5.164533,43.21
-73.776792,5.159513,105.60
-73.763298,5.156712,100.76
-73.794633,5.153874,90.51
-73.765915,5.143438,64.93
-73.787288,5.160284,99.97
-73.796729,5.162838,112.36
-73.784165,5.166433,58.12
-73.768737,5.144138,84.33
-73.791892,5.151981,104.22
-73.776891,5.168678,13.79
-73.772799,5.150781,141.31
-73.771176,5.159434,79.45
-73.784671,5.148369,66.34
-73.773262,5.146846,71.16
-73.778619,5.145307,69.73
-73.784134,5.148044,88.27
-73.761999,5.142388,108.66
-73.785733,5.139046,113.86
-73.763586,5.168801,122.21
-73.776961,5.146747,87.46
-73.768119,5.157952,91.25
-73.766865,5.138377,18.84
-73.778974,5.162797,46.04
-73.781896,5.156273,69.58
-73.776656,5.153794,100.22
-73.777786,5.153917,123.98
-73.785558,5.165111,103.42
-73.783664,5.146821,41.47
-73.777995,5.149724,59.24
-73.775894,5.166593,133.24
-73.796049,5.160148,97.40
-73.777927,5.155786,43.61
-73.782000,5.160014,66.42
-73.769163,5.153093,81.53
-73.772657,5.152842,99.90
-73.766398,5.147467,102.05
-73.776447,5.170649,30.92
-73.763049,5.153523,60.07
-73.767987,5.147660,87.73
-73.793529,5.141432,57.17
-73.789529,5.165631,91.46
-73.790328,5.166346,72.92
-73.765503,5.151796,107.08
-73.779885,5.145875,89.81
-73.788293,5.168117,131.21
-73.791350,5.157489,70.70
-73.762027,5.171897,85.53
-73.780285,5.139785,31.69
-73.783041,5.166757,41.77
-73.785124,5.153248,76.47
-73.764798,5.153855,73.64
-73.792484,5.168841,84.69
-73.762053,5.170471,28.49
-73.788054,5.143006,65.62
-73.771162,5.138119,100.42
-73.785410,5.171077,71.91
-73.793154,5.152546,107.45
-73.765227,5.170084,113.25
-73.771775,5.147647,115.28
-73.768721,5.141513,105.72
-73.766750,5.153234,88.36
-73.774214,5.147595,75.34
-73.767459,5.139048,69.46
-73.796607,5.166023,108.03
-73.782598,5.140950,48.70
-73.780756,5.163810,57.85
-73.778151,5.140310,83.93
-73.783317,5.147984,72.02
-73.796050,5.157181,5.02
-73.765146,5.152321,74.55
-73.782361,5.157270,104.15
-73.766504,5.158261,13.30
-73.788392,5.163620,20.60
-73.782392,5.159374,81.16
-73.797087,5.161945,126.81
-73.769733,5.156157,100.81
-73.784534,5.164794,128.48
-73.779084,5.153854,91.73
-73.761447,5.167459,125.58
-73.765190,5.160490,98.37
-73.778496,5.138209,33.79
-73.764778,5.165738,58.72
-73.774622,5.138465,150.19
-73.779603,5.153041,64.03
-73.775330,5.167112,85.90
-73.765950,5.145368,28.51
-73.770299,5.169553,76.92
-73.785490,5.150978,63.41
-73.767444,5.155227,82.00
-73.784448,5.137773,16.14
-73.790251,5.170812,56.70
-73.777142,5.164781,109.68
-73.762800,5.155385,78.34
-73.784303,5.154708,114.25
-73.784458,5.171256,175.58
-73.796392,5.138319,33.93
-73.764233,5.170428,115.28
-73.792216,5.158220,121.53
-73.780457,5.147927,129.91
-73.775155,5.142570,79.01
-73.767339,5.152545,112.97
-73.791057,5.139635,33.96
-73.761366,5.139367,180.61
-73.794585,5.137567,78.06
-73.792820,5.159774,82.47
-73.766325,5.171343,97.83
-73.786363,5.138674,52.46
-73.771766,5.146442,69.13
-73.770383,5.152638,120.13
-73.770448,5.157642,51.98
-73.795387,5.147475,118.82
-73.775494,5.153732,121.38
-73.797228,5.171989,93.39
-73.786243,5.136303,67.34
-73.789220,5.160255,97.49
-73.768597,5.141004,111.02
-73.788540,5.153375,72.81
-73.787750,5.152273,71.42
-73.776682,5.146968,123.11
-73.796341,5.138333,25.38
-73.773787,5.144572,73.29
-73.779581,5.163959,50.92
-73.780960,5.151607,32.67
-73.776522,5.169560,103.62
-73.768129,5.165120,60.96
-73.777330,5.144652,74.97
-73.794914,5.139046,109.74
-73.771554,5.162847,54.58
-73.779594,5.136745,112.18
-73.796070,5.163929,113.60
-73.776688,5.141203,33.89
-73.774600,5.169215,105.78
-73.765270,5.151153,107.62
-73.785041,5.152778,106.94
-73.767957,5.155210,121.77
-73.785108,5.144500,21.26
-73.762991,5.167417,94.55
-73.767711,5.141858,99.90
-73.790128,5.146894,46.83
-73.794175,5.136350,112.55
-73.781968,5.141647,110.77
-73.770534,5.137792,132.84
-73.775321,5.140591,32.77
-73.770084,5.145051,63.86
-73.786205,5.168781,105.60
-73.766349,5.163949,54.51
-73.768007,5.147671,97.51
-73.777824,5.167416,70.91
-73.777309,5.149509,74.83
-73.778962,5.158533,74.15
-73.788128,5.141032,58.89
-73.791926,5.162559,95.28
-73.785059,5.159274,39.76
-73.761507,5.166588,72.89
-73.774684,5.137215,89.52
-73.761402,5.138512,42.39
-73.773617,5.153548,74.00
-73.766362,5.148999,112.39
-73.791380,5.153471,89.95
-73.761162,5.168664,129.60
-73.764751,5.158949,48.16
-73.785532,5.138965,93.36
-73.790471,5.146105,58.83
-73.783547,5.148649,114.06
-73.763576,5.162279,127.19
-73.772229,5.136610,55.77
-73.766892,5.161492,105.05
-73.794302,5.161429,82.12
-73.766601,5.171418,112.20
-73.778803,5.145716,89.20
-73.765824,5.152704,41.80
-73.772154,5.141275,116.54
-73.780006,5.148066,112.47
-73.787286,5.165060,80.52
-73.780417,5.148981,89.08
-73.771729,5.158236,112.82
-73.792301,5.147925,72.51
-73.761800,5.172078,77.85
-73.768854,5.138774,91.89
-73.794571,5.142333,79.98
-73.777974,5.136318,60.25
-73.788919,5.156399,59.16
-73.790238,5.139743,53.61
-73.784395,5.157542,41.15
-73.774417,5.145694,103.34
-73.785658,5.162043,63.74
-73.795434,5.160394,73.26
-73.771567,5.156010,104.55
-73.788136,5.164051,86.06
-73.778853,5.170150,48.77
-73.762659,5.151869,31.81
-73.788146,5.163998,64.84
-73.794248,5.146887,115.68
-73.785288,5.165628,74.73
-73.761510,5.164267,48.02
-73.779023,5.158657,70.63
-73.769522,5.166556,64.47
-73.768568,5.170445,86.45
-73.790144,5.150797,124.22
-73.793831,5.139706,75.65
-73.792588,5.147099,45.97
-73.792236,5.159573,129.13
-73.774257,5.156562,90.49
-73.766666,5.153350,52.34
-73.776181,5.170431,57.51
-73.770572,5.168366,53.83
-73.769799,5.151620,49.81
-73.792281,5.171718,39.31
-73.796877,5.136899,60.49
-73.795972,5.138453,121.06
-73.796659,5.169824,70.75
-73.764897,5.143010,44.51
-73.789094,5.148612,63.11
-73.786526,5.139923,27.14
-73.795877,5.159661,49.11
-73.794939,5.140801,40.00
-73.772078,5.150030,65.48
-73.770134,5.145420,83.60
-73.776423,5.170737,103.07
-73.765491,5.170259,105.69
-73.767171,5.168251,81.49
-73.780734,5.158292,101.67
-73.784410,5.139470,32.12
-73.791241,5.162736,61.73
-73.771405,5.136540,88.99
-73.785074,5.139605,72.57
-73.785569,5.148415,102.88
-73.791088,5.138852,87.53
-73.789046,5.140052,63.81
-73.789991,5.142894,51.81
-73.769572,5.147580,125.09
-73.777084,5.146509,30.92
-73.795584,5.163698,88.61
-73.779473,5.153624,61.89
-73.788572,5.146454,115.18
-73.770784,5.149004,120.50
-73.795079,5.169206,73.74
-73.764517,5.155773,68.18
-73.765503,5.159012,56.37
-73.789344,5.138720,94.01
-73.785562,5.162200,127.18
-73.778522,5.151734,146.33
-73.772150,5.168258,99.14
-73.763631,5.144890,74.99
-73.788153,5.162147,47.56
-73.777286,5.170254,19.14
-73.790656,5.159875,62.48
-73.787100,5.142176,48.85
-73.769423,5.166476,83.95
-73.788383,5.161605,16.30
-73.791146,5.142426,62.61
-73.786102,5.165229,53.53
-73.789298,5.169541,113.28
-73.765381,5.149882,87.09
-73.765903,5.149015,131.01
-73.796275,5.153897,57.71
-73.779951,5.170801,73.54
-73.796995,5.139285,97.70
-73.771994,5.145527,103.97
-73.796766,5.153785,95.89
-73.780719,5.154325,79.33
-73.762501,5.152746,87.61
-73.792389,5.166831,45.87
-73.782088,5.156833,146.09
-73.767472,5.151989,84.71
-73.765928,5.141696,72.58
-73.763506,5.160796,97.02
-73.790307,5.144483,78.21
-73.776583,5.155621,96.71
-73.767966,5.154052,113.54
-73.783794,5.155188,63.88
-73.779488,5.171990,58.70
-73.795943,5.156902,107.85
-73.774606,5.150789,71.76
-73.770336,5.137587,100.45
-73.764322,5.150113,104.44
-73.763258,5.156299,129.23
-73.767598,5.149451,46.53
-73.789755,5.154835,127.82
-73.783824,5.154307,123.10
-73.770673,5.138179,45.75
-73.768877,5.163991,44.54
-73.769908,5.166826,94.72
-73.769506,5.138419,54.63
-73.770459,5.136757,34.11
-73.795611,5.144291,119.07
-73.790876,5.159580,64.10
-73.777889,5.143202,57.76
-73.764601,5.149910,87.44
-73.770859,5.159856,56.88
-73.769839,5.153312,112.15
-73.788324,5.146269,44.62
-73.794293,5.150893,43.11
-73.770853,5.137628,76.90
-73.788202,5.168341,68.84
-73.763269,5.166023,88.23
-73.795436,5.151124,47.32
-73.765412,5.145482,64.03
-73.780938,5.158431,78.27
-73.785088,5.153927,73.53
-73.784221,5.171770,154.52
-73.771857,5.137139,59.20
-73.792569,5.145757,115.19
-73.762473,5.159399,31.30
-73.788256,5.141076,82.08
-73.786352,5.171114,113.11
-73.764355,5.153342,99.94
-73.793861,5.163142,159.36
-73.791066,5.137903,92.49
-73.794666,5.150519,45.84
-73.790307,5.141776,76.18
-73.768478,5.158353,73.73
-73.770160,5.137777,64.03
-73.774700,5.163166,85.31
-73.786594,5.137471,98.32
-73.790796,5.145460,87.14
-73.782100,5.165448,44.23
-73.768189,5.169426,87.32
-73.789492,5.145066,155.34
-73.787509,5.148207,127.19
-73.794724,5.144626,79.09
-73.761989,5.136200,39.29
-73.775650,5.149728,80.47
-73.762115,5.159935,89.47
-73.791014,5.168389,51.84
-73.769165,5.140756,105.73
-73.784795,5.139865,120.26
-73.783762,5.152084,74.02
-73.768873,5.156885,159.83
-73.768086,5.161214,38.64
-73.775116,5.155919,109.23
-73.790734,5.145678,85.37
-73.780047,5.155371,24.76
-73.785609,5.167232,52.40
-73.763890,5.154393,67.63
-73.765949,5.168579,62.47
-73.787136,5.140764,49.46
-73.782890,5.150548,62.45
-73.794810,5.154275,75.75
-73.768255,5.168821,114.30
-73.763055,5.145723,103.10
-73.793943,5.140646,111.80
-73.796082,5.158448,15.61
-73.781178,5.142828,148.62
-73.773445,5.165625,78.49
-73.772159,5.144645,60.28
-73.795501,5.168863,74.58
-73.794591,5.154904,86.44
-73.777467,5.166854,49.85
-73.766060,5.160438,65.64
-73.791412,5.137468,88.86
-73.777899,5.157714,55.28
-73.777219,5.137922,74.98
-73.764539,5.165011,124.97
-73.770523,5.139434,48.72
-73.768970,5.168414,86.27
-73.774397,5.158802,78.07
-73.796012,5.163019,122.75
-73.781478,5.145323,108.39
-73.766915,5.151468,36.46
-73.770319,5.150801,120.06
-73.784671,5.157124,93.86
-73.793690,5.151409,115.45
-73.770356,5.165365,128.63
-73.765101,5.141738,74.61
-73.780757,5.171832,66.77
-73.762330,5.146374,121.81
-73.786289,5.160714,50.55
-73.794337,5.140636,133.90
-73.796342,5.156017,128.01
-73.769954,5.163347,68.81
-73.761885,5.140627,68.63
-73.794513,5.172063,65.54
-73.773145,5.164553,99.31
-73.779422,5.157526,31.94
-73.791860,5.143762,64.62
-73.769394,5.168321,67.99
-73.783753,5.156688,94.71
-73.764413,5.154180,60.58
-73.788635,5.147722,70.65
-73.780388,5.145401,84.03
-73.792757,5.140305,63.57
-73.795596,5.139463,60.19
-73.784903,5.149575,55.60
-73.763682,5.153855,111.47
-73.761834,5.142423,77.92
-73.773826,5.157404,71.61
-73.767803,5.171745,56.20
-73.794978,5.156496,48.03
-73.769212,5.171816,99.97
-73.770842,5.147574,70.38
-73.768839,5.158695,73.66
-73.774618,5.167538,95.48
-73.761497,5.140933,93.11
-73.775922,5.148285,52.89
-73.790894,5.159399,68.53
-73.776511,5.149934,85.55
-73.781295,5.150808,70.85
-73.781013,5.141503,18.71
-73.788863,5.161012,61.17
-73.793699,5.146646,89.44
-73.773901,5.167590,125.33
-73.790809,5.140417,93.04
-73.765346,5.136595,69.91
-73.787826,5.159630,61.73
-73.764833,5.161141,44.54
-73.791453,5.152914,7.92
-73.793564,5.144131,68.55
-73.781045,5.156536,72.63
-73.792177,5.164682,96.80
-73.763292,5.165921,97.54
-73.769453,5.161343,39.26
-73.772291,5.148115,110.33
-73.761382,5.163474,76.57
-73.761695,5.147837,78.25
-73.783074,5.154352,86.63
-73.763207,5.136641,123.40
-73.769119,5.138523,49.94
-73.772585,5.155806,63.82
-73.777793,5.139107,88.91
-73.796138,5.154160,62.86
-73.779131,5.161930,42.10
-73.775036,5.149536,30.46
-73.794539,5.170937,29.67
-73.789705,5.164501,81.24
-73.795051,5.142804,71.62
-73.771455,5.149119,71.14
-73.782999,5.139702,78.41
-73.782103,5.162214,80.04
-73.764925,5.145539,102.94
-73.764535,5.153642,35.27
-73.770121,5.142653,105.42
-73.789596,5.166973,101.35
-73.769995,5.155815,90.90
-73.781340,5.165954,43.81
-73.788409,5.159195,116.76
-73.776913,5.137085,88.64
-73.774192,5.138597,86.46
-73.793852,5.159671,97.86
-73.773590,5.154116,54.21
-73.780693,5.166457,8.70
-73.774144,5.146147,56.03
-73.784372,5.162544,60.48
-73.775987,5.153202,47.38
-73.789900,5.138152,60.34
-73.765598,5.169600,6.86
-73.781097,5.163003,79.06
-73.771721,5.143756,88.72
-73.786560,5.154611,24.97
-73.766443,5.161445,101.23
-73.794136,5.163361,121.32
-73.796315,5.145449,81.38
-73.769678,5.139430,49.13
-73.785953,5.140365,63.62
-73.772949,5.162014,64.68
-73.765058,5.163101,89.69
-73.769247,5.142004,37.59
-73.787096,5.137269,60.98
-73.782340,5.147539,56.60
-73.794651,5.161566,118.59
-73.796003,5.148782,75.50
-73.779021,5.148734,62.48
-73.770484,5.147082,85.11
-73.787955,5.158760,50.61
-73.790265,5.171356,61.56
-73.787809,5.164811,79.23
-73.779966,5.147442,22.74
-73.786167,5.147639,76.31
-73.782169,5.140000,72.43
-73.782944,5.136477,95.64
-73.781373,5.141784,141.75
-73.776966,5.160008,59.49
-73.787758,5.147809,137.32
-73.782367,5.167978,62.26
-73.767785,5.142872,132.67
-73.790416,5.150401,47.46
-73.780450,5.147430,63.11
-73.770364,5.149676,31.15
-73.764101,5.144371,104.64
-73.793633,5.144416,75.17
-73.789302,5.145921,75.77
-73.774028,5.155848,65.20
-73.785046,5.140977,88.00
-73.770504,5.137401,85.61
-73.778631,5.141144,13.68
-73.767879,5.153201,64.56
-73.786923,5.138178,72.57
-73.775219,5.152926,120.65
-73.779371,5.161655,59.01
-73.782494,5.137788,119.49
-73.772467,5.149609,57.28
-73.767135,5.156723,123.32
-73.764450,5.162255,106.07
-73.792808,5.161546,90.90
-73.788491,5.153343,9.12
-73.785013,5.144148,24.38
-73.787707,5.167658,47.23
-73.778010,5.136891,90.42
-73.796444,5.166486,55.12
-73.782015,5.142983,79.15
-73.794161,5.162806,98.65
-73.784709,5.171209,95.44
-73.778164,5.144867,92.04
-73.796451,5.144555,56.91
-73.769184,5.161591,93.64
-73.771824,5.169504,54.65
-73.770042,5.136318,46.13
-73.785299,5.147867,112.46
-73.777221,5.158078,76.94
-73.793775,5.170021,109.73
-73.781849,5.138237,90.64
-73.790599,5.163652,68.18
-73.770899,5.153748,104.69
-73.762394,5.146959,59.92
-73.789121,5.170741,69.31
-73.768809,5.143606,89.14
-73.792690,5.140210,80.61
-73.763969,5.158353,63.91
-73.770744,5.164631,88.41
-73.793129,5.152202,50.91
-73.795821,5.138337,77.38
-73.784081,5.154937,92.83
-73.790491,5.153250,47.41
-73.780611,5.140414,49.66
-73.776739,5.154997,67.87
-73.776172,5.136935,60.65
-73.773128,5.156989,70.53
-73.769378,5.169031,62.19
-73.789655,5.152708,111.03
-73.767860,5.158111,97.92
-73.776418,5.162468,123.81
-73.761904,5.166205,133.77
-73.791583,5.158393,61.53
-73.761760,5.144955,95.07
-73.778637,5.157234,123.23
-73.785751,5.146521,117.95
-73.783684,5.142366,85.81
-73.778429,5.168451,90.21
-73.770268,5.148611,104.72
-73.789303,5.153454,90.23
-73.769713,5.157115,147.18
-73.782672,5.142411,68.79
-73.762656,5.139443,94.12
-73.777363,5.163918,70.16
-73.789139,5.164044,134.56
-73.786956,5.159186,78.93
-73.777103,5.140552,72.33
-73.764653,5.141148,93.60
-73.763263,5.150338,68.09
-73.788546,5.139081,130.49
-73.762942,5.160352,40.75
-73.766901,5.141242,41.31
-73.779785,5.147276,88.85
-73.785223,5.171797,56.38
-73.792288,5.171792,94.72
-73.791331,5.138757,83.62
-73.786140,5.154771,63.63
-73.768560,5.148181,71.98
-73.779714,5.156914,17.09
-73.788253,5.150827,105.98
-73.789780,5.150278,44.09
-73.778999,5.152065,44.86
-73.793636,5.166801,59.47
-73.788229,5.162168,43.98
-73.790504,5.137978,91.98
-73.772561,5.144620,43.14
-73.782559,5.156082,76.86
-73.770301,5.152843,94.85
-73.767380,5.144836,49.82
-73.789389,5.142733,74.39
-73.786312,5.153296,133.13
-73.786123,5.159845,68.05
-73.769723,5.170974,77.90
-73.785463,5.160233,61.49
-73.769805,5.149804,101.83
-73.790777,5.151145,48.99
-73.776473,5.146921,93.32
-73.775210,5.145899,82.07
-73.791575,5.137578,92.23
-73.782712,5.143624,98.92
-73.773677,5.156428,112.45
-73.765636,5.143860,87.36
-73.784150,5.170063,96.29
-73.790218,5.136636,65.26
-73.767962,5.150729,115.90
-73.791183,5.139274,66.89
-73.787571,5.161293,57.27
-73.786746,5.140993,92.04
-73.787406,5.144160,94.62
-73.775634,5.142775,65.94
-73.791518,5.148565,121.45
-73.774189,5.158072,109.89
-73.779216,5.166550,58.77
-73.773320,5.168703,81.45
-73.771224,5.142268,118.27
-73.782954,5.141111,96.56
-73.784350,5.137531,66.17
-73.776806,5.156057,65.95
-73.791844,5.167118,32.88
-73.770855,5.154835,16.82
-73.794640,5.167520,70.79
-73.795285,5.158160,131.97
-73.777603,5.147748,88.37
-73.782297,5.137103,114.45
-73.768296,5.146415,153.73
-73.765678,5.152592,139.06
-73.795867,5.171288,56.48
-73.788591,5.146326,70.01
-73.775732,5.138628,48.17
-73.796690,5.160180,81.97
-73.774147,5.169941,69.36
-73.792132,5.158815,142.97
-73.764052,5.155194,70.58
-73.774417,5.143313,89.53
-73.795706,5.144550,91.63
-73.767407,5.150785,111.81
-73.784819,5.151974,98.35
-73.762843,5.152805,33.87
-73.767023,5.158831,121.29
